과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
GES3009-01,여성심리학,이수련,3,월 13:30~14:45 / 금 12:00~13:15 [D406],전학년,,5,권장학년: 1-4학년
GESG001-01,여성학이론,임옥희,3,목 14:00~17:00 [J111],,,3,권장학년: 3-4학년
ZGKAP25-01,일반한국어5(교환학생용),조수진,12,"월,화,수,목,금 14:30~16:30",,,0,권장학년: 1-4학년
ENG2001-01,영문학개론,장기윤,3,월 10:30~11:45 / 수 12:00~13:15 [J325],1학년,,25,영어강의
ENG2001-02,영문학개론,김태원,3,"화,목 13:30~14:45 [J327]",1학년,,39,영어강의
ENG2003-01,언어학개론,Barrie Michael Jonathan Mathew,3,"화,목 12:00~13:15 [J325]",전학년,,8,영어강의
ENG2005-01,영국문화사,김치헌,3,"화,목 09:00~10:15 [J107]",전학년,,17,영어강의
ENG2007-01,영미수필,신경원,3,"화,목 12:00~13:15 [J217]",전학년,,2,권장학년: 2-4학년
ENG2101-01,영문학작문,"Bonfiglio, Richard Paul",3,월 12:00~13:15 / 금 10:30~11:45 [J202],"1,2학년",,10,영어강의
ENG2101-02,영문학작문,김치헌,3,"화,목 10:30~11:45 [J313]","1,2학년",,18,영어강의
ENG2101-03,영문학작문,신문주,3,"수,금 09:00~10:15 [J313]","3,4학년",,2,영어강의
ENG2106-01,시사영문강독,이성범,3,"화,목 09:00~10:15 [J307]",전학년,,18,권장학년: 1-4학년
ENG3005-01,17세기영문학,김태원,3,"화,목 16:30~17:45 [J327]","2,3,4학년",,15,권장학년: 2-4학년
ENG3008-01,초기영국소설,신경원,3,"화,목 15:00~16:15 [J317]","2,3,4학년",,3,권장학년: 2-4학년
ENG3009-01,빅토리아시대의영문학,"Bonfiglio, Richard Paul",3,"월,금 16:30~17:45 [J217]","2,3,4학년",,6,영어강의
ENG3013-01,초기및19세기미국시,신문주,3,"수,금 15:00~16:15 [J215]","2,3,4학년",,13,권장학년: 2-4학년
ENG3105-01,최근영국문학,김영주,3,월 15:00~16:15 / 수 16:30~17:45 [J219],"2,3,4학년",,5,권장학년: 2-4학년
ENG3106-01,현대미국희곡,Chambers Claire Maria,3,"수,금 13:30~14:45 [J307]","2,3,4학년",,8,영어강의
ENG3216-01,영문학특강,황은주,3,"수,금 13:30~14:45 [J602]","2,3,4학년",,6,권장학년: 2-4학년
ENG3220-01,서양작가론,장기윤,3,월 13:30~14:45 / 금 12:00~13:15 [J219],"2,3,4학년",,7,영어강의
ENG3232-01,영문자서전창작,"Disney, Daniel James Philip",3,월 15:00~16:15 / 수 16:30~17:45 [J313],"2,3,4학년",,4,영어강의
ENG3301-01,영어음성학,정인기,3,"화,목 10:30~11:45 [J319]","2,3,4학년",,3,영어강의
ENG3308-01,심리언어학,조숙환,3,"화,목 13:30~14:45 [J209]","2,3,4학년",,22,권장학년: 2-4학년
ENG3310-01,담화분석개론,이요안,3,월 10:30~11:45 / 수 12:00~13:15 [J602],"2,3,4학년",,6,영어강의
ENG3314-01,모국어습득론,조숙환,3,"화,목 16:30~17:45 [J128]","2,3,4학년",,6,권장학년: 1-4학년
ENG3316-01,"영어듣기,말하기캡스톤디자인",Yoo Isaiah Wonho,3,"화,목 15:00~16:15 [J315]","3,4학년",,4,영어강의
HIS2003-01,한국사개론,김아네스,3,월 09:00~10:15 / 수 10:30~11:45 [J325],전학년,,4,권장학년: 2-4학년
HIS2004-01,동아시아사개론,전인갑,3,"화,목 12:00~13:15 [J602]",전학년,,13,권장학년: 2-4학년
HIS2005-01,서양사개론,임지현,3,"수,금 15:00~16:15 [J107]",전학년,,20,권장학년: 2-4학년
HIS2006-01,역사학입문,임상우,3,월 10:30~11:45 / 수 12:00~13:15 [J311],전학년,,32,권장학년: 1-4학년
HIS3003-01,조선시대사,계승범,3,"화,목 12:00~13:15 [J309]",전학년,,13,권장학년: 2-4학년
HIS3008-01,중국근세사,방향숙,3,월 12:00~13:15 / 금 10:30~11:45 [J215],전학년,,15,권장학년: 2-4학년
HIS3014-01,일본사개설,정녕,3,월 10:30~11:45 / 수 12:00~13:15 [J202],전학년,,8,권장학년: 2-4학년
HIS3015-01,요동사,정면,3,"수,금 15:00~16:15 [J319]",전학년,,6,권장학년: 2-4학년
HIS3021-01,서양고대사,오흥식,3,"월,금 16:30~17:45 [J204]",전학년,,6,권장학년: 2-4학년
HIS3022-01,서양중세사,박효근,3,월 10:30~11:45 / 수 12:00~13:15 [J317],전학년,,5,권장학년: 2-4학년
HIS3026-01,민족주의와제국주의시대사,이종훈,3,"화,목 15:00~16:15 [J307]",전학년,,14,권장학년: 2-4학년
HIS3037-01,미국사개설,"Santoro, Anthony",3,"화,목 10:30~11:45 [J215]",전학년,,6,영어강의
HIS3039-01,한국사학사,최기영,3,"화,목 10:30~11:45 [J609]",전학년,,5,권장학년: 2-4학년
HIS3042-01,한국정치사,조범환,3,"화,목 13:30~14:45 [J609]",전학년,,1,권장학년: 2-4학년
POL3061-01,한국정치사,손호철,3,"화,목 13:30~14:45 [K302]",전학년,,53,권장학년: 1-4학년
POL4114-01,한국현대정치사상사,강정인,3,월 15:00~16:15 / 수 16:30~17:45 [D502],전학년,,7,권장학년: 1-4학년
HIS3047-01,한일관계사,허지은,3,"수,금 09:00~10:15 [J219]",전학년,,3,권장학년: 2-4학년
HIS3069-01,근대시민혁명사,백인호,3,"수,금 13:30~14:45 [J207]",전학년,,4,권장학년: 2-4학년
HIS3072-01,문화유산현장실습3,조범환,1,화 16:30~18:15 [J307],전학년,,6,권장학년: 1-4학년
HIS4013-01,서양사특강2,임지현,3,"수,금 13:30~14:45 [J609]",전학년,,2,권장학년: 3-4학년
HIS4015-01,미국사특강1,"Santoro, Anthony",3,"화,목 12:00~13:15 [J317]",전학년,,0,영어강의
HISQ981-01,역사교과교육론,백은진,3,월 15:00~16:15 / 수 16:30~17:45 [J126],전학년,,0,권장학년: 3-4학년
PHI2002-01,동양철학개론,류희성,3,"화,목 12:00~13:15 [J207]",전학년,,6,권장학년: 2-4학년
PHI2003-01,서양철학사,서동욱,3,월 10:30~11:45 / 수 12:00~13:15 [J107],전학년,,29,권장학년: 2-4학년
PHI2005-01,논리학개론,석기용,3,"수,금 09:00~10:15 [J102]",전학년,,29,권장학년: 2-4학년
PHI2006-01,형이상학,박병준,3,"화,목 09:00~10:15 [J325]",전학년,,8,권장학년: 2-4학년
PHI2008-01,윤리학,이상섭,3,월 10:30~11:45 / 수 12:00~13:15 [J215],전학년,,4,권장학년: 2-4학년
ETU4002-01,정보윤리학,구자윤,3,"화,목 13:30~14:45 [K306]","2,3,4학년",,2,권장학년: 1-4학년
PHI3005-01,플라톤철학,전헌상,3,"화,목 13:30~14:45 [J107]",전학년,,21,권장학년: 2-4학년
PHI3008-01,토마스철학,이상섭,3,월 15:00~16:15 / 수 16:30~17:45 [J609],전학년,,5,권장학년: 2-4학년
PHI3009-01,대륙합리론,홍우람,3,"수,금 13:30~14:45 [J107]",전학년,,14,권장학년: 2-4학년
PHI3012-01,현대프랑스철학,서동욱,3,월 15:00~16:15 / 수 16:30~17:45 [J209],전학년,,3,권장학년: 2-4학년
PHI3014-01,미학개론,김산춘,3,"화,목 10:30~11:45 [J325]",전학년,,6,권장학년: 2-4학년
PHI3033-01,"선진,한철학사",정재현,3,"화,목 15:00~16:15 [J107]",전학년,,8,영어강의
PHI3037-01,도가철학,최진석,3,"화,목 10:30~11:45 [J107]",전학년,,15,권장학년: 2-4학년
PHI4015-01,한국철학특강,조성환,3,"월,금 16:30~17:45 [J317]",전학년,,5,권장학년: 2-4학년
PHI4023-01,생명윤리,김완구,3,"수,금 13:30~14:45 [J317]",전학년,,0,권장학년: 2-4학년
HFU4003-01,생명윤리,우재명,3,"화,목 10:30~11:45 [D402]",전학년,,14,권장학년: 1-4학년
PHI4035-01,예술철학특강,김산춘,3,"화,목 15:00~16:15 [J327]","2,3,4학년",,4,권장학년: 2-4학년
PHIQ982-01,철학교과교육론,백은진,3,월 15:00~16:15 / 수 16:30~17:45 [J126],전학년,,1,권장학년: 3-4학년
MAT1050-01,미적분학실습I,김종락,1,월 13:00~14:50 [RA205],전학년,,8,권장학년: 1학년
MAT1050-02,미적분학실습I,김종락,1,월 15:00~16:50 [RA205],전학년,,15,권장학년: 1학년
MAT1050-03,미적분학실습I,김종락,1,월 17:00~18:50 [RA205],전학년,,9,권장학년: 1학년
MAT1050-04,미적분학실습I,김종락,1,수 13:00~14:50 [RA205],전학년,,10,권장학년: 1학년
MAT1050-05,미적분학실습I,김종락,1,금 13:00~14:50 [RA205],전학년,,8,권장학년: 1학년
MAT1050-06,미적분학실습I,김종락,1,금 15:00~16:50 [RA205],전학년,,11,권장학년: 1학년
MAT2010-01,집합론,박성호,3,"화,목 10:30~11:45 [RA408]",전학년,,25,공학인증
MAT2010-02,집합론,신창언,3,"수,금 13:30~14:45 [RA308]",전학년,,28,공학인증
MAT2110-01,선형대수학,하구용,3,월 10:30~11:45 / 수 12:00~13:15 [RA308],전학년,,36,공학인증
MAT2110-02,선형대수학,조성희,3,월 12:00~13:15 / 금 10:30~11:45 [RA308],전학년,,29,공학인증
MAT2110-03,선형대수학,하구용,3,월 15:00~16:15 / 수 16:30~17:45 [RA408],전학년,,25,공학인증
MAT2110-04,선형대수학,조성희,3,"수,금 09:00~10:15 [RA308]",전학년,,22,공학인증
MAT2210-01,고등미적분학I,김현석,3,"화,목 10:30~11:45 [RA308]",전학년,,38,권장학년: 2학년
MAT2210-02,고등미적분학I,이영란,3,월 15:00~16:15 / 수 16:30~17:45 [RA308],전학년,,30,권장학년: 2학년
MAT2410-01,응용수학I,임경필,3,"화,목 09:00~10:15 [RA308]",전학년,,29,공학인증
MAT2410-02,응용수학I,유지현,3,"화,목 12:00~13:15 [K407]",전학년,,17,공학인증
MAT3010-01,다변수함수,조상현,3,월 10:30~11:45 / 수 12:00~13:15 [RA310],전학년,,19,권장학년: 2학년
MAT3010-02,다변수함수,임경수,3,"화,목 10:30~11:45 [RA310]",전학년,,5,권장학년: 2학년
MAT3020-01,통계학입문,임경필,3,"화,목 13:30~14:45 [RA408]",전학년,,17,권장학년: 2학년
MAT3110-01,이산수학,오영탁,3,월 15:00~16:15 / 수 16:30~17:45 [RA310],전학년,,11,권장학년: 3-4학년
MAT3430-01,응용통계학및실습,임경필,3,월 09:00~10:15 / 수 10:30~11:45 [RA205],"2,3,4학년",,6,권장학년: 3-4학년
MAT3430-02,응용통계학및실습,임경필,3,월 10:30~11:45 / 수 12:00~13:15 [AS111],"2,3,4학년",,1,권장학년: 3-4학년
MAT3440-01,통신수학,김종락,3,월 10:30~11:45 / 수 12:00~13:15 [RA406B],전학년,,3,영어강의
MAT4110-01,추상대수학I,김대산,3,"화,목 12:00~13:15 [RA408]",전학년,,14,영어강의
MAT4110-02,추상대수학I,오영탁,3,월 10:30~11:45 / 수 12:00~13:15 [RA408],전학년,,20,권장학년: 3학년
MAT4210-01,복소수함수론I,조상현,3,"수,금 09:00~10:15 [RA406A]",전학년,,8,권장학년: 3학년
MAT4210-02,복소수함수론I,정순영,3,"화,목 13:30~14:45 [RA406A]",전학년,,6,권장학년: 3학년
MAT4310-01,미분기하학,김종수,3,"화,목 13:30~14:45 [RA410]",전학년,,18,권장학년: 3학년
MAT4330-01,위상수학개론II,"Ho, Pak Tung",3,"수,금 13:30~14:45 [RA406A]",전학년,,5,영어강의
MAT4510-01,학부개별연구,김현석,3,수 15:00~17:30,"3,4학년",,0,권장학년: 3-4학년
MATG210-01,실해석학I,신창언,3,"화,목 10:30~11:45 [K204]",전학년,,5,권장학년: 4학년
MATQ981-01,수학교과교육론,김구연,3,"화,목 12:00~13:15 [J126]",전학년,,4,영어강의
PHY1001-01,일반물리I,정현식,3,월 09:00~10:15 / 수 10:30~11:45 [RA310],전학년,,33,권장학년: 1학년
PHY1001-02,일반물리I,박광서,3,월 12:00~13:15 / 금 10:30~11:45 [RA410],전학년,,48,권장학년: 1학년
PHY1001-03,일반물리I,김현정,3,월 13:30~14:45 / 금 12:00~13:15 [RA310],전학년,,40,권장학년: 1학년
PHY1001-04,일반물리I,이기진,3,"화,목 09:00~10:15 [RA410]",전학년,,54,공학인증
PHY1001-05,일반물리I,조규만,3,"화,목 10:30~11:45 [RA406B]",전학년,,33,권장학년: 1학년
PHY1001-06,일반물리I,김도석,3,"화,목 12:00~13:15 [RA410]",전학년,,35,권장학년: 1학년
PHY1001-07,일반물리I,이범구,3,"화,목 13:30~14:45 [RA310]",전학년,,52,공학인증
PHY1001-08,일반물리I,박영재,3,"화,목 09:00~10:15 [RA310]",전학년,,36,권장학년: 1학년
PHY1001-09,일반물리I,김도현,3,"수,금 09:00~10:15 [RA310]",전학년,,44,권장학년: 1학년
PHY1001-10,일반물리I,손원민,3,"수,금 13:30~14:45 [K304]",전학년,,43,권장학년: 1학년
PHY1101-01,일반물리실험I,김도현,1,월 13:30~15:20 [R103],전학년,,9,권장학년: 1학년
PHY1101-02,일반물리실험I,박정혁,1,월 13:30~15:20 [R107],전학년,,21,공학인증
PHY1101-03,일반물리실험I,박정혁,1,월 15:30~17:20 [R103],전학년,,22,공학인증
PHY1101-04,일반물리실험I,이현철,1,월 15:30~17:20 [R107],전학년,,11,권장학년: 1학년
PHY1101-05,일반물리실험I,이기진,1,월 17:30~19:20 [R103],전학년,,11,권장학년: 1학년
PHY1101-06,일반물리실험I,정현식,1,월 17:30~19:20 [R107],전학년,,10,권장학년: 1학년
PHY1101-07,일반물리실험I,김도현,1,화 13:30~15:20 [R103],전학년,,10,공학인증
PHY1101-08,일반물리실험I,이범훈,1,화 13:30~15:20 [R107],전학년,,15,공학인증
PHY1101-09,일반물리실험I,이현철,1,화 15:30~17:20 [R103],전학년,,16,권장학년: 1학년
PHY1101-10,일반물리실험I,손원민,1,화 15:30~17:20 [R107],전학년,,11,권장학년: 1학년
PHY1101-11,일반물리실험I,손원민,1,화 17:30~19:20 [R103],전학년,,11,권장학년: 1학년
PHY1101-12,일반물리실험I,정현식,1,화 17:30~19:20 [R107],전학년,,13,권장학년: 1학년
PHY1101-13,일반물리실험I,박영재,1,수 13:30~15:20 [R103],전학년,,11,권장학년: 1학년
PHY1101-14,일반물리실험I,김원태,1,수 13:30~15:20 [R107],전학년,,10,권장학년: 1학년
PHY1101-15,일반물리실험I,김도현,1,수 15:30~17:20 [R103],전학년,,12,권장학년: 1학년
PHY1101-16,일반물리실험I,손원민,1,수 15:30~17:20 [R107],전학년,,5,권장학년: 1학년
PHY1101-17,일반물리실험I,김현정,1,수 17:30~19:20 [R103],전학년,,9,권장학년: 1학년
PHY1101-18,일반물리실험I,정명화,1,수 17:30~19:20 [R107],전학년,,4,권장학년: 1학년
PHY1101-19,일반물리실험I,이범훈,1,목 13:30~15:20 [R103],전학년,,12,공학인증
PHY1101-20,일반물리실험I,조규만,1,목 13:30~15:20 [R107],전학년,,9,공학인증
PHY1101-21,일반물리실험I,이현철,1,목 15:30~17:20 [R103],전학년,,10,권장학년: 1학년
PHY1101-22,일반물리실험I,손원민,1,목 15:30~17:20 [R107],전학년,,12,권장학년: 1학년
PHY1101-23,일반물리실험I,김원태,1,목 17:30~19:20 [R103],전학년,,6,권장학년: 1학년
PHY1101-24,일반물리실험I,이현철,1,목 17:30~19:20 [R107],전학년,,12,권장학년: 1학년
PHY1101-25,일반물리실험I,김원태,1,금 13:30~15:20 [R103],전학년,,8,권장학년: 1학년
PHY1101-26,일반물리실험I,이범훈,1,금 13:30~15:20 [R107],전학년,,7,권장학년: 1학년
PHY1101-27,일반물리실험I,정명화,1,금 15:30~17:20 [R103],전학년,,7,권장학년: 1학년
PHY1101-28,일반물리실험I,김도석,1,금 15:30~17:20 [R107],전학년,,7,권장학년: 1학년
PHY1101-29,일반물리실험I,이범훈,1,금 17:30~19:20 [R103],전학년,,10,권장학년: 1학년
PHY1101-30,일반물리실험I,이기진,1,금 17:30~19:20 [R107],전학년,,4,권장학년: 1학년
PHY2001-01,역학I,이현철,3,"수,금 13:30~14:45 [RA310]",전학년,,30,영어강의
MEE2022-01,열역학I,정시영,3,"화,목 10:30~11:45 [K307]","2,3,4학년",,23,권장학년: 2학년
MEE2022-02,열역학I,김원정,3,"수,금 09:00~10:15 [AS303]","2,3,4학년",,16,권장학년: 2학년
PHY2003-01,전자기학I,김현정,3,월 12:00~13:15 / 금 10:30~11:45 [RA310],전학년,,29,영어강의
PHY2005-01,수리물리학I,김원태,3,"화,목 13:30~14:45 [RA406B]",전학년,,28,영어강의
PHY2101-01,실험물리학I,정명화,2,월 15:00~18:50 [R110],전학년,,12,권장학년: 2학년
PHY2101-02,실험물리학I,조규만,2,수 15:00~18:50 [R110],전학년,,11,권장학년: 2학년
PHY2101-03,실험물리학I,이기진,2,금 15:00~18:50 [R110],전학년,,3,권장학년: 2학년
PHY3001-01,양자물리학I,조규만,3,"화,목 09:00~10:15 [RA406B]",전학년,,10,권장학년: 3학년
PHY3003-01,열역학,이범훈,3,월 13:30~14:45 / 금 12:00~13:15 [RA410],전학년,,10,권장학년: 3학년
CBE3002-01,공정열역학,임종성,3,"수,금 15:00~16:15 [K305]",전학년,,15,권장학년: 3학년
PHY3101-01,실험물리학III,김현정,2,월 15:00~18:50 [R108],전학년,,4,권장학년: 3학년
PHY3101-02,실험물리학III,김도석,2,수 15:00~18:50 [R108],전학년,,3,권장학년: 3학년
PHY3101-03,실험물리학III,정현식,2,금 15:00~18:50 [R108],전학년,,2,권장학년: 3학년
PHY3501-01,물리캡스톤디자인I,한도석,3,"수,금 15:00~16:15 [RA310]",전학년,,2,권장학년: 2-4학년
PHY4001-01,고체물리학I,김도석,3,"화,목 10:30~11:45 [RA406A]",전학년,,5,영어강의
PHY4007-01,전산물리학I,정명화,3,"화,목 15:00~17:00 [R106]",전학년,,5,영어강의
PHY4010-01,일반상대성이론,박정혁,3,"화,목 12:00~13:15 [RA406A]",전학년,,2,권장학년: 3-4학년
PHY4201-01,특수연구,박정혁,3,화 16:30~17:45,"3,4학년",,0,권장학년: 4학년
BIO4921-01,특수연구,정광환,3,,4학년,,0,
EEE4199-01,특수연구,안길초,3,,전학년,,0,
BNT3091-01,특수연구I,유양모,3,,4학년,,0,
PHY4203-01,물리특허와기술이전,김현진,1,화 15:00~15:50 [K208],전학년,,0,권장학년: 4학년
PHYG001-01,고전물리I,이현철,3,"화,목 13:30~14:45 [K506]",전학년,,1,권장학년: 4학년
ECO2001-01,경제학원론I,이수형,3,월 09:00~10:15 / 수 10:30~11:45 [K401],전학년,,37,영어강의
ECO2001-02,경제학원론I,안태현,3,월 10:30~11:45 / 수 12:00~13:15 [K501],전학년,,84,영어강의
ECO2001-03,경제학원론I,송의영,3,월 15:00~16:15 / 수 16:30~17:45 [K507],1학년,,39,권장학년: 1학년
ECO2001-04,경제학원론I,Iris Haydar Doruk,3,월 12:00~13:15 / 금 10:30~11:45 [K503],전학년,,51,영어강의
ECO2001-05,경제학원론I,사공용,3,"수,금 13:30~14:45 [K501]",전학년,,54,권장학년: 1학년
ECO2001-06,경제학원론I,이도성,3,"화,목 09:00~10:15 [K303]",전학년,,35,권장학년: 1학년
ECO2001-07,경제학원론I,남성일,3,"화,목 10:30~11:45 [K501]",1학년,,45,권장학년: 1학년
ECO2001-09,경제학원론I,전현배,3,"화,목 12:00~13:15 [K501]",전학년,,53,영어강의
ECO2001-10,경제학원론I,왕규호,3,"화,목 13:30~14:45 [K401]",전학년,,55,권장학년: 1학년
ECO2001-11,경제학원론I,이영구,3,"화,목 15:00~16:15 [K401]",전학년,,43,권장학년: 1학년
ECO2001-12,경제학원론I,변기석,3,"화,목 16:30~17:45 [K503]",전학년,,59,권장학년: 1학년
ECO2001-13,경제학원론I,김선옥,3,"월,금 16:30~17:45 [K306]",전학년,,5,권장학년: 1학년
ECO2002-01,경제학원론II,정재식,3,"수,금 09:00~10:15 [K405]",전학년,,25,권장학년: 1학년
ECO2002-02,경제학원론II,조장옥,3,"화,목 09:00~10:15 [K407]",전학년,,6,영어강의
ECO2002-03,경제학원론II,박정수,3,"화,목 12:00~13:15 [K402]",전학년,,31,권장학년: 1학년
ECO2002-04,경제학원론II,최인,3,"화,목 13:30~14:45 [K402]",전학년,,34,권장학년: 1학년
ECO2002-05,경제학원론II,변기석,3,월 12:00~13:15 / 금 10:30~11:45 [K403],전학년,,34,권장학년: 1학년
ECO2003-01,경제수리기초,이강오,3,월 09:00~10:15 / 수 10:30~11:45 [K403],전학년,,31,권장학년: 1학년
ECO2003-02,경제수리기초,황성하,3,"수,금 09:00~10:15 [K501]",전학년,,65,영어강의
ECO2003-03,경제수리기초,조원기,3,"화,목 09:00~10:15 [K503]",전학년,,50,영어강의
ECO2004-01,경제통계학,김윤정,3,월 12:00~13:15 / 금 10:30~11:45 [K501],전학년,,35,영어강의
ECO2004-02,경제통계학,사공용,3,"수,금 09:00~10:15 [K503]",전학년,,22,권장학년: 1학년
ECO2004-03,경제통계학,주하연,3,"수,금 13:30~14:45 [K405]",전학년,,33,영어강의
ECO2004-04,경제통계학,이한식,3,"화,목 10:30~11:45 [K407]",전학년,,13,권장학년: 1학년
ECO2006-01,미시경제학I,이진권,3,월 13:30~14:45 / 금 12:00~13:15 [K503],전학년,,32,영어강의
ECO2006-02,미시경제학I,전성훈,3,"수,금 13:30~14:45 [K403]",전학년,,13,권장학년: 2학년
ECO2006-03,미시경제학I,주하연,3,"수,금 15:00~16:15 [K401]",전학년,,40,권장학년: 2학년
ECO2006-04,미시경제학I,김도영,3,"화,목 12:00~13:15 [K403]",전학년,,54,영어강의
ECO2006-05,미시경제학I,왕규호,3,"화,목 15:00~16:15 [K407]",전학년,,18,권장학년: 2학년
ECO2007-01,거시경제학I,"Heshmati, Almas",3,월 09:00~10:15 / 수 10:30~11:45 [K507],전학년,,9,영어강의
ECO2007-02,거시경제학I,김윤정,3,월 13:30~14:45 / 금 12:00~13:15 [K501],전학년,,30,영어강의
ECO2007-03,거시경제학I,곽노선,3,"화,목 09:00~10:15 [K401]",전학년,,13,권장학년: 2학년
ECO2007-04,거시경제학I,조장옥,3,"화,목 10:30~11:45 [K401]",전학년,,34,권장학년: 2학년
ECOG020-01,고급거시경제학I,남주하,3,"수,금 15:00~16:15 [K505]",전학년,,1,권장학년: 4학년
ECO2008-01,수리경제학,황성하,3,"수,금 15:00~16:15 [K503]",전학년,,23,권장학년: 2학년
ECO2009-01,계량경제학I,남준우,3,"화,목 10:30~11:45 [K505]",전학년,,20,권장학년: 2-3학년
ECO2009-02,계량경제학I,이한식,3,"화,목 13:30~14:45 [K403]",전학년,,14,권장학년: 2-3학년
ECO2009-03,계량경제학I,이영훈,3,"화,목 15:00~16:15 [K501]",전학년,,20,권장학년: 2-3학년
ECOG030-01,고급계량경제학I,이영훈,3,"화,목 16:30~17:45 [K505]",전학년,,3,권장학년: 4학년
ECO3002-01,노동경제학,남성일,3,"화,목 13:30~14:45 [K501]",전학년,,19,권장학년: 3-4학년
ECO3008-01,금융경제학,남주하,3,"수,금 13:30~14:45 [K503]",전학년,,11,권장학년: 3-4학년
ECO3009-01,재정학,김홍균,3,"화,목 10:30~11:45 [K403]",전학년,,11,권장학년: 3-4학년
ECO3010-01,국제무역론,허정,3,"화,목 12:00~13:15 [K401]",전학년,,31,영어강의
ECO3011-01,국제금융론,정재식,3,"수,금 13:30~14:45 [K401]",전학년,,21,권장학년: 3-4학년
ECO4010-01,국제금융시장,박정수,3,"화,목 16:30~17:45 [K401]",전학년,,16,영어강의
MGT4607-01,국제금융시장론,강호상,3,"화,목 13:30~14:45 [MA102]","2,3,4학년",,23,권장학년: 2-4학년
POL4149-01,통화금융의국제정치,한영빈,3,"화,목 16:30~17:45 [D406]",전학년,,5,권장학년: 2-4학년
ECO3012-01,경제발전론I,이수형,3,월 15:00~16:15 / 수 16:30~17:45 [K509],전학년,,6,영어강의
ECO3018-01,경제학도를위한영어쓰기와말하기,"Kim, Young-il",3,월 10:30~11:45 / 수 12:00~13:15 [K505],전학년,,1,영어강의
ECO3019-01,인구경제학,"Kim, Young-il",3,월 09:00~10:15 / 수 10:30~11:45 [K501],전학년,,26,영어강의
ECO4002-01,거시경제학II,조장옥,3,월 15:00~16:15 / 수 16:30~17:45 [K403],전학년,,16,권장학년: 3-4학년
ECO4006-01,정보경제학,김도영,3,"화,목 16:30~17:45 [K402]",전학년,,18,권장학년: 3-4학년
ECO4008-01,금융정책,장동구,3,월 10:30~11:45 / 수 12:00~13:15 [K406],전학년,,5,권장학년: 3-4학년
ECO4009-01,파생상품시장,사공용,3,"수,금 15:00~16:15 [K501]",전학년,,15,권장학년: 3-4학년
ECO4014-01,한국경제론,이인실,3,월 09:00~10:15 / 수 10:30~11:45 [K203],전학년,,7,권장학년: 3-4학년
ECO4019-01,경제학특강2,김경록,3,수 15:00~17:45 [K306],전학년,,1,권장학년: 3-4학년
ECO4020-01,경제학특강3,송의영,3,월 10:30~11:45 / 수 12:00~13:15 [K503],전학년,,11,권장학년: 3-4학년
ECO4021-01,경제학특강4,이병남,3,"화,목 13:30~14:45 [K406]",전학년,,4,권장학년: 3-4학년
ECO4030-01,행동경제학,Iris Haydar Doruk,3,월 13:30~14:45 / 금 12:00~13:15 [K506],전학년,,3,영어강의
ECO4031-01,실험경제학,이진권,3,"월,금 16:30~17:45 [K509]","3,4학년",,2,권장학년: 2-4학년
ECO4032-01,금융시장계량분석(캡스톤디자인),최인,3,"화,목 15:00~16:15 [K406]",전학년,,2,권장학년: 3-4학년
ECO4033-01,거시경제지표분석(캡스톤디자인),김영익,3,"화,목 16:30~17:45 [K506]","2,3,4학년",,3,권장학년: 2-4학년
ECO4034-01,금융시장행태주의(behavioral)분석(캡스톤디자인),정재식,3,"수,금 15:00~16:15 [K406]",전학년,,1,권장학년: 3-4학년
BIO1101-01,일반생물학I,주봉건,3,월 10:30~11:45 / 수 12:00~13:15 [K203],전학년,,48,권장학년: 1학년
BIO1101-02,일반생물학I,차혁진,3,월 12:00~13:15 / 금 10:30~11:45 [K302],전학년,,44,권장학년: 1학년
